date,1. open,2. high,3. low,4. close,5. volume,date_time
2023-11-06 07:45:00,129.44,129.45,129.2,129.24,7025.0,2023-11-06 07:45:00
2023-11-06 07:30:00,129.42,129.45,129.38,129.42,3235.0,2023-11-06 07:30:00
2023-11-06 07:15:00,129.43,129.5,129.36,129.37,5905.0,2023-11-06 07:15:00
2023-11-06 07:00:00,129.41,129.51,129.34,129.4,14518.0,2023-11-06 07:00:00
2023-11-06 06:45:00,129.4,129.58,129.4,129.48,2048.0,2023-11-06 06:45:00
2023-11-06 06:30:00,129.38,129.45,129.31,129.45,1668.0,2023-11-06 06:30:00
2023-11-06 06:15:00,129.4,129.41,129.3,129.3,9029.0,2023-11-06 06:15:00
2023-11-06 06:00:00,129.43,129.43,129.36,129.4,1619.0,2023-11-06 06:00:00
2023-11-06 05:45:00,129.51,129.51,129.37,129.43,2440.0,2023-11-06 05:45:00
2023-11-06 05:30:00,129.44,129.65,129.33,129.48,9045.0,2023-11-06 05:30:00
2023-11-06 05:15:00,129.41,129.49,129.41,129.47,1126.0,2023-11-06 05:15:00
2023-11-06 05:00:00,129.42,129.42,129.34,129.41,1304.0,2023-11-06 05:00:00
2023-11-06 04:45:00,129.38,129.45,129.35,129.43,949.0,2023-11-06 04:45:00
2023-11-06 04:30:00,129.38,129.46,129.27,129.43,2843.0,2023-11-06 04:30:00
2023-11-06 04:15:00,129.45,129.45,129.2,129.39,3664.0,2023-11-06 04:15:00
2023-11-06 04:00:00,129.52,129.62,129.06,129.45,4909.0,2023-11-06 04:00:00
2023-11-03 19:45:00,129.049,129.1,129.0,129.01,3466.0,2023-11-03 19:45:00
2023-11-03 19:30:00,129.02,129.09,129.0,129.05,1878.0,2023-11-03 19:30:00
2023-11-03 19:15:00,129.06,129.07,129.02,129.05,152.0,2023-11-03 19:15:00
2023-11-03 19:00:00,129.03,129.08,129.0,129.06,3748.0,2023-11-03 19:00:00
2023-11-03 18:45:00,129.01,129.05,129.01,129.02,952.0,2023-11-03 18:45:00
2023-11-03 18:30:00,129.07,129.07,129.0,129.03,1767.0,2023-11-03 18:30:00
2023-11-03 18:15:00,129.08,129.08,129.02,129.05,1009.0,2023-11-03 18:15:00
2023-11-03 18:00:00,129.1,129.1,129.01,129.05,845.0,2023-11-03 18:00:00
2023-11-03 17:45:00,129.08,129.15,129.02,129.09,105840.0,2023-11-03 17:45:00
2023-11-03 17:30:00,129.07,129.08,129.02,129.07,1431.0,2023-11-03 17:30:00
2023-11-03 17:15:00,129.05,129.07,129.01,129.02,2210.0,2023-11-03 17:15:00
2023-11-03 17:00:00,129.03,129.08,128.46,129.03,11358.0,2023-11-03 17:00:00
2023-11-03 16:45:00,129.03,129.08,129.0,129.03,9799.0,2023-11-03 16:45:00
2023-11-03 16:30:00,129.15,129.17,129.02,129.05,84008.0,2023-11-03 16:30:00
2023-11-03 16:15:00,129.1,129.17,129.1,129.15,55685.0,2023-11-03 16:15:00
2023-11-03 16:00:00,129.08,129.3,124.26,129.14,6519352.0,2023-11-03 16:00:00
2023-11-03 15:45:00,129.085,129.24,129.01,129.08,2083676.0,2023-11-03 15:45:00
2023-11-03 15:30:00,129.07,129.23,128.94,129.085,1002182.0,2023-11-03 15:30:00
2023-11-03 15:15:00,129.06,129.095,128.99,129.08,861283.0,2023-11-03 15:15:00
2023-11-03 15:00:00,129.04,129.177,128.94,129.065,611442.0,2023-11-03 15:00:00
2023-11-03 14:45:00,129.05,129.13,128.98,129.035,410086.0,2023-11-03 14:45:00
2023-11-03 14:30:00,129.12,129.145,128.97,129.04,638846.0,2023-11-03 14:30:00
2023-11-03 14:15:00,129.01,129.145,128.96,129.12,578772.0,2023-11-03 14:15:00
2023-11-03 14:00:00,128.795,129.1,128.695,129.0,622667.0,2023-11-03 14:00:00
2023-11-03 13:45:00,128.77,128.87,128.65,128.795,702868.0,2023-11-03 13:45:00
2023-11-03 13:30:00,128.635,128.86,128.62,128.77,556376.0,2023-11-03 13:30:00
2023-11-03 13:15:00,128.71,128.8,128.47,128.63,559214.0,2023-11-03 13:15:00
2023-11-03 13:00:00,128.96,129.07,128.69,128.705,519293.0,2023-11-03 13:00:00
2023-11-03 12:45:00,129.09,129.22,128.93,128.97,620236.0,2023-11-03 12:45:00
2023-11-03 12:30:00,129.21,129.33,129.04,129.09,769855.0,2023-11-03 12:30:00
2023-11-03 12:15:00,129.335,129.447,129.2,129.2,607217.0,2023-11-03 12:15:00
2023-11-03 12:00:00,129.44,129.46,129.15,129.325,893825.0,2023-11-03 12:00:00
2023-11-03 11:45:00,129.39,129.525,129.3,129.43,1041451.0,2023-11-03 11:45:00
2023-11-03 11:30:00,129.2,129.46,129.16,129.395,963217.0,2023-11-03 11:30:00
2023-11-03 11:15:00,128.965,129.225,128.915,129.195,683597.0,2023-11-03 11:15:00
2023-11-03 11:00:00,129.01,129.17,128.825,128.98,896241.0,2023-11-03 11:00:00
2023-11-03 10:45:00,128.62,129.09,128.545,129.0,951185.0,2023-11-03 10:45:00
2023-11-03 10:30:00,128.35,128.74,128.335,128.62,894345.0,2023-11-03 10:30:00
2023-11-03 10:15:00,128.28,128.597,128.07,128.35,751960.0,2023-11-03 10:15:00
2023-11-03 10:00:00,128.63,128.88,128.07,128.27,1012547.0,2023-11-03 10:00:00
2023-11-03 09:45:00,128.445,128.99,128.31,128.61,1164441.0,2023-11-03 09:45:00
2023-11-03 09:30:00,128.02,128.61,127.86,128.457,1699687.0,2023-11-03 09:30:00
2023-11-03 09:15:00,128.15,128.21,127.85,127.95,76174.0,2023-11-03 09:15:00
2023-11-03 09:00:00,128.347,128.62,127.355,128.13,24936.0,2023-11-03 09:00:00
2023-11-03 08:45:00,128.2,128.38,128.09,128.32,49602.0,2023-11-03 08:45:00
2023-11-03 08:30:00,127.46,128.5,127.26,128.206,181226.0,2023-11-03 08:30:00
2023-11-03 08:15:00,127.6,127.7,127.3,127.3,29405.0,2023-11-03 08:15:00
2023-11-03 08:00:00,127.66,128.07,127.49,127.66,23710.0,2023-11-03 08:00:00
2023-11-03 07:45:00,127.72,127.8,127.64,127.71,9277.0,2023-11-03 07:45:00
2023-11-03 07:30:00,127.76,127.76,127.63,127.73,3166.0,2023-11-03 07:30:00
2023-11-03 07:15:00,127.69,127.8,127.65,127.78,12961.0,2023-11-03 07:15:00
2023-11-03 07:00:00,127.75,127.76,127.64,127.68,6087.0,2023-11-03 07:00:00
2023-11-03 06:45:00,127.65,127.76,127.63,127.7,637.0,2023-11-03 06:45:00
2023-11-03 06:30:00,127.75,127.75,127.62,127.63,4853.0,2023-11-03 06:30:00
2023-11-03 06:15:00,127.76,127.84,127.72,127.76,2184.0,2023-11-03 06:15:00
2023-11-03 06:00:00,127.78,127.79,127.63,127.79,5162.0,2023-11-03 06:00:00
2023-11-03 05:45:00,127.8,127.92,127.75,127.79,2869.0,2023-11-03 05:45:00
2023-11-03 05:30:00,127.8,127.82,127.72,127.82,1185.0,2023-11-03 05:30:00
2023-11-03 05:15:00,127.75,127.86,127.74,127.82,655.0,2023-11-03 05:15:00
2023-11-03 05:00:00,127.73,127.76,127.67,127.73,1359.0,2023-11-03 05:00:00
2023-11-03 04:45:00,127.79,127.79,127.68,127.75,144.0,2023-11-03 04:45:00
2023-11-03 04:30:00,127.82,127.9,127.7,127.7,1058.0,2023-11-03 04:30:00
2023-11-03 04:15:00,127.98,128.19,127.75,127.8,2760.0,2023-11-03 04:15:00
2023-11-03 04:00:00,127.5,127.97,127.5,127.93,2629.0,2023-11-03 04:00:00
2023-11-02 19:45:00,127.6,127.67,127.56,127.62,4859.0,2023-11-02 19:45:00
2023-11-02 19:30:00,127.7,127.7,127.52,127.65,1762.0,2023-11-02 19:30:00
2023-11-02 19:15:00,127.6,127.74,127.51,127.56,10781.0,2023-11-02 19:15:00
2023-11-02 19:00:00,127.52,127.7,127.52,127.65,758.0,2023-11-02 19:00:00
2023-11-02 18:45:00,127.5,127.7,127.5,127.68,2948.0,2023-11-02 18:45:00
2023-11-02 18:30:00,127.51,127.7,127.49,127.5,4196.0,2023-11-02 18:30:00
2023-11-02 18:15:00,127.6,127.74,127.49,127.64,6211.0,2023-11-02 18:15:00
2023-11-02 18:00:00,127.4,127.7,127.39,127.39,26943.0,2023-11-02 18:00:00
2023-11-02 17:45:00,127.38,127.44,127.114,127.38,16788.0,2023-11-02 17:45:00
2023-11-02 17:30:00,127.67,127.7,127.26,127.39,18733.0,2023-11-02 17:30:00
2023-11-02 17:15:00,127.51,127.74,127.0,127.593,359619.0,2023-11-02 17:15:00
2023-11-02 17:00:00,127.6,127.61,127.47,127.6,10559.0,2023-11-02 17:00:00
2023-11-02 16:45:00,127.58,127.68,127.49,127.6,12442.0,2023-11-02 16:45:00
2023-11-02 16:30:00,127.28,127.74,127.2,127.54,54268.0,2023-11-02 16:30:00
2023-11-02 16:15:00,127.49,127.58,124.66,127.28,21410.0,2023-11-02 16:15:00
2023-11-02 16:00:00,127.49,127.76,127.24,127.35,7210352.0,2023-11-02 16:00:00
2023-11-02 15:45:00,127.59,127.605,127.33,127.49,1984468.0,2023-11-02 15:45:00
2023-11-02 15:30:00,127.431,127.685,127.385,127.595,1004671.0,2023-11-02 15:30:00
2023-11-02 15:15:00,127.61,127.655,127.42,127.43,740509.0,2023-11-02 15:15:00
2023-11-02 15:00:00,127.67,127.72,127.52,127.605,527912.0,2023-11-02 15:00:00
2023-11-02 14:45:00,127.84,127.925,127.595,127.675,520193.0,2023-11-02 14:45:00
2023-11-02 14:30:00,127.835,127.94,127.73,127.84,413685.0,2023-11-02 14:30:00
2023-11-02 14:15:00,127.715,127.87,127.7,127.83,289851.0,2023-11-02 14:15:00
2023-11-02 14:00:00,127.65,127.73,127.54,127.72,506102.0,2023-11-02 14:00:00
2023-11-02 13:45:00,127.77,127.78,127.5,127.65,444137.0,2023-11-02 13:45:00
2023-11-02 13:30:00,127.4,127.79,127.4,127.77,495365.0,2023-11-02 13:30:00
2023-11-02 13:15:00,127.24,127.47,127.165,127.4,408087.0,2023-11-02 13:15:00
2023-11-02 13:00:00,127.25,127.31,126.93,127.24,718310.0,2023-11-02 13:00:00
2023-11-02 12:45:00,127.35,127.47,127.25,127.26,603102.0,2023-11-02 12:45:00
2023-11-02 12:30:00,127.335,127.52,126.98,127.35,683379.0,2023-11-02 12:30:00
2023-11-02 12:15:00,127.45,127.54,127.23,127.34,687876.0,2023-11-02 12:15:00
2023-11-02 12:00:00,127.433,127.54,127.26,127.456,716852.0,2023-11-02 12:00:00
2023-11-02 11:45:00,127.6,127.66,127.12,127.44,686599.0,2023-11-02 11:45:00
2023-11-02 11:30:00,127.45,127.8,127.37,127.6,523923.0,2023-11-02 11:30:00
2023-11-02 11:15:00,127.41,127.64,127.19,127.439,602960.0,2023-11-02 11:15:00
2023-11-02 11:00:00,127.64,127.68,127.37,127.41,1085020.0,2023-11-02 11:00:00
2023-11-02 10:45:00,127.875,127.95,127.6,127.635,611629.0,2023-11-02 10:45:00
2023-11-02 10:30:00,127.49,127.88,127.38,127.87,740209.0,2023-11-02 10:30:00
2023-11-02 10:15:00,127.285,127.66,127.27,127.47,817647.0,2023-11-02 10:15:00
2023-11-02 10:00:00,127.84,128.49,127.16,127.285,1061449.0,2023-11-02 10:00:00
2023-11-02 09:45:00,128.185,128.21,127.61,127.845,1569089.0,2023-11-02 09:45:00
2023-11-02 09:30:00,128.42,128.98,128.02,128.19,3060556.0,2023-11-02 09:30:00
2023-11-02 09:15:00,128.285,128.7,128.09,128.3,118295.0,2023-11-02 09:15:00
2023-11-02 09:00:00,128.61,128.68,126.45,128.21,46931.0,2023-11-02 09:00:00
2023-11-02 08:45:00,128.57,128.74,128.505,128.6,38019.0,2023-11-02 08:45:00
2023-11-02 08:30:00,128.21,128.65,128.13,128.578,77499.0,2023-11-02 08:30:00
2023-11-02 08:15:00,128.04,128.25,128.0,128.07,47853.0,2023-11-02 08:15:00
2023-11-02 08:00:00,127.42,128.09,126.45,128.08,72251.0,2023-11-02 08:00:00
2023-11-02 07:45:00,127.57,127.74,127.57,127.74,17603.0,2023-11-02 07:45:00
2023-11-02 07:30:00,127.48,127.63,127.41,127.57,12416.0,2023-11-02 07:30:00
2023-11-02 07:15:00,127.47,127.69,127.41,127.48,19202.0,2023-11-02 07:15:00
2023-11-02 07:00:00,127.42,127.48,127.35,127.45,14855.0,2023-11-02 07:00:00
2023-11-02 06:45:00,127.42,127.55,127.34,127.47,10267.0,2023-11-02 06:45:00
2023-11-02 06:30:00,127.31,127.49,127.23,127.42,7193.0,2023-11-02 06:30:00
2023-11-02 06:15:00,127.3,127.41,127.27,127.35,5036.0,2023-11-02 06:15:00
2023-11-02 06:00:00,127.31,127.46,127.22,127.24,7353.0,2023-11-02 06:00:00
2023-11-02 05:45:00,127.3,127.4,127.25,127.31,2973.0,2023-11-02 05:45:00
2023-11-02 05:30:00,127.46,127.5,127.29,127.29,4718.0,2023-11-02 05:30:00
2023-11-02 05:15:00,127.26,127.48,127.23,127.46,7171.0,2023-11-02 05:15:00
2023-11-02 05:00:00,127.29,127.33,127.21,127.3,3619.0,2023-11-02 05:00:00
2023-11-02 04:45:00,127.25,127.39,127.2,127.29,5910.0,2023-11-02 04:45:00
2023-11-02 04:30:00,127.2,127.26,127.03,127.26,6448.0,2023-11-02 04:30:00
2023-11-02 04:15:00,127.04,127.28,127.04,127.2,6320.0,2023-11-02 04:15:00
2023-11-02 04:00:00,127.49,127.53,126.86,127.06,7687.0,2023-11-02 04:00:00
2023-11-01 19:45:00,126.7,127.2,126.65,126.99,22991.0,2023-11-01 19:45:00
2023-11-01 19:30:00,126.53,126.71,126.51,126.7,9161.0,2023-11-01 19:30:00
2023-11-01 19:15:00,126.54,126.6,126.46,126.6,8673.0,2023-11-01 19:15:00
2023-11-01 19:00:00,126.5,126.55,126.42,126.48,5083.0,2023-11-01 19:00:00
2023-11-01 18:45:00,126.48,126.5,126.45,126.5,3326.0,2023-11-01 18:45:00
2023-11-01 18:30:00,126.42,126.5,126.42,126.49,3079.0,2023-11-01 18:30:00
2023-11-01 18:15:00,126.49,126.5,126.42,126.48,2566.0,2023-11-01 18:15:00
2023-11-01 18:00:00,126.42,126.49,126.38,126.49,3811.0,2023-11-01 18:00:00
2023-11-01 17:45:00,126.49,126.49,126.41,126.45,2139.0,2023-11-01 17:45:00
2023-11-01 17:30:00,126.44,126.5,126.38,126.45,4705.0,2023-11-01 17:30:00
2023-11-01 17:15:00,126.42,126.45,122.935,126.42,5788.0,2023-11-01 17:15:00
2023-11-01 17:00:00,126.43,126.5,126.36,126.42,20809.0,2023-11-01 17:00:00
2023-11-01 16:45:00,126.45,126.45,126.356,126.41,5784.0,2023-11-01 16:45:00
2023-11-01 16:30:00,126.24,126.48,126.23,126.45,12325.0,2023-11-01 16:30:00
2023-11-01 16:15:00,126.32,126.45,126.21,126.26,142400.0,2023-11-01 16:15:00
2023-11-01 16:00:00,126.45,126.5,124.27,126.3,7866712.0,2023-11-01 16:00:00
2023-11-01 15:45:00,126.27,126.46,126.11,126.45,2597837.0,2023-11-01 15:45:00
2023-11-01 15:30:00,126.22,126.49,126.17,126.28,1363992.0,2023-11-01 15:30:00
2023-11-01 15:15:00,126.04,126.44,126.0,126.23,1087386.0,2023-11-01 15:15:00
2023-11-01 15:00:00,125.88,126.42,125.88,126.03,1074328.0,2023-11-01 15:00:00
2023-11-01 14:45:00,125.2,126.04,125.07,125.86,1188026.0,2023-11-01 14:45:00
2023-11-01 14:30:00,125.57,126.22,125.04,125.19,1657169.0,2023-11-01 14:30:00
2023-11-01 14:15:00,125.25,125.63,125.18,125.56,610182.0,2023-11-01 14:15:00
2023-11-01 14:00:00,124.97,125.39,124.96,125.25,1301052.0,2023-11-01 14:00:00
2023-11-01 13:45:00,124.87,125.03,124.76,124.97,460405.0,2023-11-01 13:45:00
2023-11-01 13:30:00,124.87,124.94,124.72,124.88,425500.0,2023-11-01 13:30:00
2023-11-01 13:15:00,124.91,124.97,124.79,124.875,514450.0,2023-11-01 13:15:00
2023-11-01 13:00:00,124.76,124.98,124.66,124.91,521082.0,2023-11-01 13:00:00
2023-11-01 12:45:00,124.8,124.9,124.715,124.765,493775.0,2023-11-01 12:45:00
2023-11-01 12:30:00,124.95,125.05,124.68,124.797,605382.0,2023-11-01 12:30:00
2023-11-01 12:15:00,124.97,125.0,124.785,124.945,506850.0,2023-11-01 12:15:00
2023-11-01 12:00:00,124.98,125.1,124.84,124.96,692707.0,2023-11-01 12:00:00
2023-11-01 11:45:00,125.21,125.31,124.955,124.97,658370.0,2023-11-01 11:45:00
2023-11-01 11:30:00,125.065,125.22,124.9,125.22,524917.0,2023-11-01 11:30:00
2023-11-01 11:15:00,125.24,125.28,124.91,125.06,566619.0,2023-11-01 11:15:00
2023-11-01 11:00:00,125.49,125.69,125.06,125.233,667747.0,2023-11-01 11:00:00
2023-11-01 10:45:00,125.41,125.55,125.15,125.49,705270.0,2023-11-01 10:45:00
2023-11-01 10:30:00,125.24,125.41,125.04,125.4,831690.0,2023-11-01 10:30:00
2023-11-01 10:15:00,124.91,125.66,124.88,125.23,1036647.0,2023-11-01 10:15:00
2023-11-01 10:00:00,125.09,125.39,124.57,124.89,1721541.0,2023-11-01 10:00:00
2023-11-01 09:45:00,125.205,125.62,125.03,125.07,1284491.0,2023-11-01 09:45:00
2023-11-01 09:30:00,124.07,125.33,123.715,125.2,1796308.0,2023-11-01 09:30:00
2023-11-01 09:15:00,124.34,124.49,122.785,124.02,38794.0,2023-11-01 09:15:00
2023-11-01 09:00:00,124.15,124.45,123.84,124.33,18619.0,2023-11-01 09:00:00
2023-11-01 08:45:00,124.18,124.37,124.08,124.08,9445.0,2023-11-01 08:45:00
2023-11-01 08:30:00,123.9,124.5,123.86,124.24,48542.0,2023-11-01 08:30:00
2023-11-01 08:15:00,123.74,124.02,123.7,123.9,23314.0,2023-11-01 08:15:00
2023-11-01 08:00:00,123.55,124.48,123.43,123.75,11235.0,2023-11-01 08:00:00
2023-11-01 07:45:00,123.51,123.57,123.45,123.54,1574.0,2023-11-01 07:45:00
2023-11-01 07:30:00,123.6,123.62,123.51,123.51,2076.0,2023-11-01 07:30:00
2023-11-01 07:15:00,123.73,123.73,123.56,123.61,2132.0,2023-11-01 07:15:00
2023-11-01 07:00:00,123.76,123.84,123.67,123.77,9056.0,2023-11-01 07:00:00
2023-11-01 06:45:00,123.7,123.81,123.68,123.76,1688.0,2023-11-01 06:45:00
2023-11-01 06:30:00,123.7,123.76,123.66,123.75,200.0,2023-11-01 06:30:00
2023-11-01 06:15:00,123.6,123.77,123.56,123.75,2440.0,2023-11-01 06:15:00
2023-11-01 06:00:00,123.73,123.74,123.48,123.55,1969.0,2023-11-01 06:00:00
2023-11-01 05:45:00,123.66,123.74,123.65,123.72,307.0,2023-11-01 05:45:00
2023-11-01 05:30:00,123.7,123.85,123.66,123.66,3498.0,2023-11-01 05:30:00
2023-11-01 05:15:00,123.9,123.9,123.68,123.68,1537.0,2023-11-01 05:15:00
2023-11-01 05:00:00,123.73,123.91,123.69,123.9,2192.0,2023-11-01 05:00:00
2023-11-01 04:45:00,123.73,123.74,123.63,123.66,1759.0,2023-11-01 04:45:00
2023-11-01 04:30:00,123.7,123.95,123.65,123.72,4488.0,2023-11-01 04:30:00
2023-11-01 04:15:00,123.97,123.98,123.71,123.73,2168.0,2023-11-01 04:15:00
2023-11-01 04:00:00,123.99,124.16,123.87,124.0,2703.0,2023-11-01 04:00:00
2023-10-31 19:45:00,123.85,123.87,123.71,123.8,4229.0,2023-10-31 19:45:00
2023-10-31 19:30:00,123.75,123.87,123.75,123.85,1309.0,2023-10-31 19:30:00
2023-10-31 19:15:00,123.75,123.86,123.75,123.86,408.0,2023-10-31 19:15:00
2023-10-31 19:00:00,123.75,123.89,123.74,123.75,4022.0,2023-10-31 19:00:00
2023-10-31 18:45:00,123.81,123.9,123.75,123.79,1864.0,2023-10-31 18:45:00
2023-10-31 18:30:00,123.8,123.92,123.75,123.87,606.0,2023-10-31 18:30:00
2023-10-31 18:15:00,123.82,123.92,123.75,123.84,372.0,2023-10-31 18:15:00
2023-10-31 18:00:00,123.76,123.88,123.75,123.87,2940.0,2023-10-31 18:00:00
2023-10-31 17:45:00,123.81,124.256,123.75,123.88,2379.0,2023-10-31 17:45:00
2023-10-31 17:30:00,123.75,124.256,123.71,123.86,5247.0,2023-10-31 17:30:00
